month,pct,total_items,total_cost,list_size,cost_per_1000,items_per_1000
2019-05-01,00Y,4,232.63493999999997,6013.604651162791,38.68477452288415,0.6651584585339443
2019-06-01,00Y,6,467.53932,6020.488372093023,77.65803886727879,0.9965968920082973
2019-07-01,00Y,2,195.11313,6026.651162790697,32.37504954735941,0.33185926080279077
2019-08-01,00Y,2,187.4696,6032.162790697675,31.0783389813519,0.3315560387535035
2019-09-01,00Y,4,373.57667,6036.255813953488,61.888806822340975,0.6626624389830444
2019-10-01,00Y,3,691.9109900000001,6037.627906976745,114.59980652343057,0.4968838832438428
