month,pct,total_items,total_cost,list_size,cost_per_1000,items_per_1000
2019-04-01,02P,11,1842.9820499999998,7947.48484848485,231.89500642475028,1.384085683673508
2019-05-01,02P,7,757.5339100000001,7952.69696969697,95.25496984061058,0.8802045427699389
2019-06-01,02P,6,581.89014,7957.151515151516,73.1279452065228,0.7540386768525359
2019-07-01,02P,6,497.05611000000005,7965.666666666667,62.39981294723187,0.753232623341842
2019-08-01,02P,4,509.76026,7974.272727272728,63.92561145502011,0.5016131422643273
2019-09-01,02P,6,713.3687000000001,7980.939393939393,89.38405177487273,0.7517911994866557
2019-10-01,02P,5,653.6931500000001,7983.484848484849,81.88067772484865,0.6262929152986277
