month,pct,total_items,total_cost,list_size,cost_per_1000,items_per_1000
2019-04-01,10Q,12,675.04283,10843.142857142859,62.25527403757476,1.1066902057916785
2019-05-01,10Q,5,402.33255,10851.65714285714,37.0756783690707,0.46075912039767475
2019-06-01,10Q,9,660.35202,10860.942857142858,60.80061636322024,0.8286573383526291
2019-07-01,10Q,13,383.5993300000001,10883.871428571429,35.244750226744436,1.1944279280875634
2019-08-01,10Q,9,286.21903999999995,10902.114285714284,26.253535094110187,0.8255279447761117
2019-09-01,10Q,9,405.47428999999994,10926.257142857143,37.110081219813864,0.8237038431667884
2019-10-01,10Q,16,861.9995700000001,11314.10294117647,76.18806143815826,1.414164258818055
