month,pct,total_items,total_cost,list_size,cost_per_1000,items_per_1000
2019-04-01,05V,2,301.04874,10640.214285714286,28.293484690829267,0.18796613924263073
2019-05-01,05V,2,104.77735,10645.0,9.84286989196806,0.18788163457022075
2019-06-01,05V,2,119.11212,10657.285714285714,11.176590662323562,0.18766504470449458
2019-07-01,05V,3,312.01639,10664.857142857141,29.256499718702283,0.2812977201489539
2019-08-01,05V,2,113.84877,10675.785714285716,10.66420524417741,0.18733984116257751
2019-09-01,05V,2,300.85443,10691.42857142857,28.139778327097808,0.18706574024585784
2019-10-01,05V,1,99.35497,10691.428571428572,9.292955505077497,0.09353287012292891
