month,pct,total_items,total_cost,list_size,cost_per_1000,items_per_1000
2019-04-01,08R,5,150.16517,10148.909090909092,14.796188305057415,0.4926637883158064
2019-05-01,08R,1,79.87693,10159.590909090908,7.862219130154669,0.09842916008608078
2019-06-01,08R,3,114.79074,10177.545454545454,11.278823613480657,0.29476655382169303
2019-07-01,08R,3,164.79065000000003,10195.636363636364,16.1628606712319,0.2942435266424138
2019-08-01,08R,2,198.66128,10214.909090909092,19.448169164501085,0.19579224662703354
2019-09-01,08R,2,119.00416999999999,10235.5,11.626610326803771,0.19539836842362368
2019-10-01,08R,1,99.35497,10244.90909090909,9.697984542211653,0.09760945569418071
